adr,adults
49,2
36,2
36,1
36,2
36,2
36,2
36,2
36,2
36,2
36,2
88,2
46,2
114,3
58,2
36,1
36,1
48,2
36,2
69,2
71,2
34.43,2
34.43,2
51.84,2
46.65,2
37.29,2
47.6,2
34.97,2
46.76,2
25,1
49,2
39,1
55,2
44.1,2
25,1
55.04,2
36,2
56.16,2
61.87,2
24.8,2
46,2
48,2
50.5,2
29,2
29,2
69.43,2
40,1
40,1
40,1
40,1
40,1
40,1
40,1
0,2
46,1
58,2
42,1
46,1
48,2
40,1
43.2,2
48,2
43.2,2
33.3,2
41.4,2
26.1,2
35,1
47.6,1
22.5,1
48.9,3
43.2,2
40,1
48,2
48,2
48,2
40,1
48,2
40,1
40,1
35,1
59,2
36,1
44.1,1
24.79,2
48,2
40,1
42.55,1
35,1
40,1
40,1
105.5,2
111.5,2
36,1
54.99,2
43.2,2
44.1,1
36,1
70,1
93,2
26.1,2
54.4,2
57,2
77.3,2
24.8,2
62.5,2
62.5,2
40,1
52.2,1
36,1
36,1
36,1
40,1
52.2,1
0,2
52.4,2
30,2
32.62,2
40.5,2
49,2
32.62,2
40.5,2
78,2
104,2
94,2
62.16,1
56.16,1
60.3,2
38.47,2
40,1
40,1
40,1
66,2
36,1
36,2
32.4,2
36,1
36,1
40,1
40,1
36,1
42,1
36,1
40,1
40,1
36,1
40,1
40,1
36,1
36.75,1
30,1
66,2
54.88,2
79,1
94,2
79,1
54,2
74,2
71.33,1
48,2
43.2,2
36,1
48,2
72.29,2
36,1
43.2,2
36,1
63.92,2
0,2
49,1
55,1
40,1
108,3
35,1
48,2
88,2
35,1
77.23,2
36,1
36,1
56.16,2
56.16,2
52.2,2
48,2
61.2,2
55.04,2
58,1
40,1
40,1
40,1
47.7,2
40,1
73.2,2
79,2
37,1
40,1
40,1
40.5,1
40,1
36,1
40,1
53,1
53,1
27.9,1
73,2
40,1
48,2
85.5,1
53,1
48,2
36,1
40,1
40,1
40,1
53,1
40,1
43.2,2
27.9,1
40,1
40,1
40,1
53,1
53,1
59,1
63,2
66.64,2
49.59,2
36,1
53,2
68,2
40,1
40,1
36,1
40,1
40,1
40,1
40,1
40,1
52.2,2
40,1
66,2
40,1
40,1
40,1
40,1
36,1
40,1
40,1
40,1
40,1
68,2
78,2
40,1
40,1
104,2
78,2
48,2
40,1
77.1,2
36,1
52.2,1
52.2,1
43.2,2
36,1
0,2
0,1
43.2,2
78,2
52.2,2
78,2
78,2
65.25,2
51,1
58.2,2
40.93,2
63.47,2
67.99,2
62.83,2
55.1,2
58,2
72.5,2
65.23,2
45.64,2
29.16,2
0,2
0,2
0,2
39,1
48,2
48,2
47.4,1
32.4,2
76,2
34.51,1
32.4,2
0,2
54,2
28.1,2
61.2,2
36,1
4,1
69,2
69,2
69,2
73,2
69,2
69,2
69,2
69,2
49,1
69,2
69,2
69,2
71,2
69,2
18.5,1
69,2
69,2
69,2
69,2
69,2
69,2
69,2
69,2
73,2
69,2
69,2
69,2
26.33,2
47.12,2
26.1,2
31,1
86,2
98,2
77.6,2
32.4,2
77.6,2
66.32,2
64,2
64,2
64,2
64,2
32.4,2
32.4,2
64,2
64,2
48,1
36.45,2
32.4,2
32.4,2
64,2
64,2
64,2
58.32,2
32.4,2
32.4,2
64,2
64,2
64,2
37,2
64,2
64,2
64,2
32.4,2
32.4,2
32.4,2
29.16,2
64,2
64,2
64,2
64,2
32.4,2
64,2
48,1
64,2
66,2
0,0
22.5,1
32,2
32,2
32,2
32,2
32,2
32,2
32,2
32,2
32,2
32,2
44,2
32,2
32,2
56,2
32,2
32,2
32,2
32,2
32,2
32,2
32,2
32,2
73.5,2
56,2
54.05,2
73.5,2
32,2
32,2
32,2
32,2
32,2
32,2
32,2
32,2
44,2
32,2
32,2
32,2
76,2
56,2
32,2
32,2
67.5,3
32,2
32,2
32,2
147.1,2
32,2
44,2
26,2
0,2
0,2
68.53,2
58,2
32.4,2
25,1
58,2
38.4,2
41.4,2
49.4,2
32.4,2
46.4,2
36,1
36,1
36,1
36,1
36,1
36,1
46.4,2
64,2
36,1
46.5,2
26.1,2
0,2
48,2
46.4,2
0,2
108.15,3
36.45,2
29.16,2
32.1,2
32.4,2
98,2
32.4,2
29.16,2
83.6,2
32.4,2
66,2
0,1
32.4,2
50.4,2
29.16,2
0,2
61.2,2
61.2,2
61.2,2
61.2,2
68.2,2
61.2,2
46.4,2
46.4,2
55.95,2
33.3,2
87.53,2
49.5,2
30,2
50.4,2
41.4,2
32.4,2
40.5,2
41.4,2
47.6,2
84,2
92.1,2
58,2
52.4,2
49.4,2
58,2
52.4,2
35.7,2
0,2
64,2
64,2
64,2
64,2
64,2
52,1
39.1,2
64,2
64,2
64,2
64,2
64,2
26,2
64,2
64,2
86.4,3
52,1
52,1
64,2
64,2
64,2
64,2
64,2
64,2
64,2
52,1
64,2
64,2
64,2
64,2
0,1
52,1
48.4,1
68.45,2
58,2
78,2
68,2
68,2
68,2
68,2
70,2
70,2
68,2
68,2
36.45,2
68.45,2
36,1
68,2
68,2
68,2
70,2
70,2
70,2
68,2
68,2
68,2
70,2
70,2
70,2
68,2
68,2
68,2
68,2
68,2
72.5,2
68,2
68,2
68,2
26.1,2
70,2
70,2
68,2
68,2
68,2
68,2
68,2
55.92,3
68.45,2
68.45,2
68,2
68,2
68,2
68,2
68,2
68,2
68,2
70,2
70,2
70,2
70,2
70,2
22.5,1
68,2
68,2
68,2
68,2
68,2
68,2
68,2
68,2
70,2
70,2
70,2
70,2
68,2
68,2
109,2
68,2
68,2
68,2
68,2
70,2
70,2
68,2
68,2
68,2
70,2
70,2
70,2
68,2
91.8,3
68,2
36.45,2
63.72,2
41.4,2
41.4,2
40.5,2
40.5,2
40.5,2
40.5,2
40.5,2
41.4,2
40.5,2
40.5,2
40.5,2
40.5,2
41.4,2
65.7,2
45,2
39.96,2
44.49,2
44.49,2
44.5,2
0,2
32.4,2
26.1,2
26.1,2
26.1,2
50.93,2
26.1,2
26.1,2
24.95,2
58.7,2
56.7,2
28.33,2
31.12,1
21.37,1
46.4,2
26.95,2
0,2
25,1
29,2
38.7,2
46.16,2
37.3,2
45.33,2
51.99,2
0,2
56.7,2
47,2
56.4,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
46.4,2
40.5,2
66,2
50.33,2
33.58,1
40.29,2
36.26,2
44.77,2
36.26,2
47.54,1
48,2
32.4,2
32.4,2
58.52,2
58.5,2
54,2
46.27,1
31.88,2
31.18,2
50.77,2
31.88,2
50.77,2
31.18,2
38.81,2
24.95,2
110.75,3
54.68,3
85,3
39,1
36,2
64.14,2
25.11,1
65.57,2
55,2
64.14,2
64.14,2
55,2
34.79,2
64.14,2
65.57,2
55,2
55,2
75.57,2
81.29,2
55,2
55,2
51,1
42.57,1
55,2
55,2
55,2
72.14,2
72.14,2
43.57,1
85.2,2
0,2
0,2
75.2,2
38.29,1
31.64,2
50.4,2
73.4,2
37.67,1
56,2
82.17,2
31,2
27,1
44,3
43.2,2
45,2
47.6,2
51,2
73.1,3
58,2
73.1,2
34.33,2
94.36,2
90.07,2
29.96,2
37.29,2
57.29,2
40.95,2
68.55,2
93.3,2
35.64,1
61.39,2
29.16,2
89.25,2
55,2
75,2
55,2
75,2
75,2
55,2
55,2
55,2
55,2
55,2
75,2
115,3
55,2
55,2
55,2
55,2
55,2
26.1,2
39,1
39,1
39,1
22.5,1
26.1,2
30,2
29.16,2
48.42,2
92.55,2
63.68,2
41.33,2
79.86,2
43.2,1
47.06,2
65.18,2
71.88,2
33.26,2
80,1
39.26,2
75,2
71.28,2
29.16,2
39,1
55,2
48,2
39,1
39.42,2
108,3
125.51,2
106.92,2
49.92,2
51.92,2
99.51,1
46.64,1
72.63,2
73.5,2
89.5,2
81.9,2
66.83,2
73.7,2
62.88,2
204.33,2
136.5,2
136.5,2
136.5,2
136.5,2
102.6,2
136.5,2
136.5,2
84.5,1
0,1
0,1
136.5,2
136.5,2
136.5,2
136.5,2
136.5,2
136.5,2
0,1
136.5,2
136.5,2
107.75,2
136.5,2
136.5,2
136.5,2
0,1
136.5,2
84.5,1
84.5,1
0,1
138.5,2
136.5,2
136.5,2
136.5,2
192.25,3
136.5,2
102.6,2
129.2,2
0,0
129.2,2
221.2,2
136.5,2
136.5,2
136.5,2
136.5,2
136.5,2
0,1
136.5,2
136.5,2
0,1
136.5,2
136.5,2
136.5,2
136.5,2
136.5,2
94.25,1
0,1
136.5,2
136.5,2
84.5,1
84.5,1
146.5,3
0,0
86.29,2
144,3
80,2
332,2
270,2
73.35,2
95.85,2
66.02,2
136.1,2
148.1,2
103.35,3
154.98,2
102.6,2
92.43,2
95.07,2
93.6,2
93.6,2
93.6,2
276.6,3
109,2
160.98,2
145.87,2
169.48,2
199.73,2
154.98,2
59.18,2
59.18,2
59.18,2
66.6,2
59.94,2
116.1,2
89,2
73.46,2
119,2
57.9,2
90.17,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
46.93,2
36.45,2
96,2
32.3,2
52.8,2
68,2
61,1
68,2
68,2
68,2
54.4,2
61.2,2
25.11,1
29.16,2
65,2
79.5,2
41.4,2
47.4,2
47.6,2
73.1,2
48,2
38.4,2
107,2
33.08,1
48,2
48,2
48,2
29,2
96,2
29,2
52.8,2
52.8,2
33.3,2
50.4,2
50.4,2
39,1
56,2
39,1
56,2
36.45,2
48,2
77.4,2
26.1,2
25.11,1
48,2
43,2
41.4,2
41.4,2
25.92,2
26.1,2
22.11,2
0,2
39,1
39,1
39,1
48,2
44,2
44.8,2
59,2
57.6,2
59.4,2
29.16,2
0,1
44.8,2
39,1
30,1
44.8,2
44.8,2
38,1
66.98,2
43,2
52.8,2
44.8,2
48,2
96,2
59.4,2
61,2
36.86,2
35.16,2
38,1
31.45,2
29.16,2
39,1
48,2
30,1
48,2
39,1
39,1
32.4,2
75,2
55,2
88.2,2
48,2
52.8,2
39,1
39,1
39,1
67,2
27,1
46.4,2
43.2,2
27.9,1
24.94,2
68,2
56.1,2
56.1,2
50.54,2
55,2
30,1
38,2
39,1
50.4,2
54.67,2
87,2
98,2
38.88,2
53,2
36.25,2
69.67,2
26,2
26,2
56.57,2
56.57,2
72.55,2
48,2
73.33,2
73.33,2
73.33,2
73.33,2
73.33,2
73.33,2
78,2
73.33,2
73.33,2
73.33,2
73.33,2
118,3
73.33,2
73.33,2
73.33,2
73.33,2
73.33,2
73.33,2
73.33,2
73.33,2
73.33,2
73.33,2
73.33,2
73.33,2
73.33,2
59.4,2
28.1,2
28.1,2
70.2,2
36.86,2
50.4,2
25,1
39,1
41.4,2
41.4,2
41.4,2
50,2
50,2
50,2
50,2
50,2
50,2
98,2
43.4,2
67.88,2
53.44,2
50,2
50,2
50,2
50,2
50,2
50,2
50,2
50,2
50,2
50,2
50,2
50,2
50,2
50,2
50,2
50,2
50,2
50,2
52,2
26.1,2
30,1
61.2,2
67.2,2
55,2
55,2
35.1,1
30,2
29,2
29,2
29,2
0,1
29,2
29,2
25,1
118,3
29,2
29,2
29,2
29,2
29,2
29,2
29,2
46.8,2
40.32,2
29,2
25,1
49.95,3
68,2
70,2
70,2
70,2
70,2
94.5,3
55,1
68,2
68,2
68,2
50,2
50,2
50,2
70,2
70,2
70,2
70,2
70,2
70,2
68,2
68,2
68,2
68,2
48,2
50,2
50,2
50,2
70,2
70,2
70,2
70,2
70,2
70,2
70,2
68,2
68,2
68,2
68,2
68,2
50,2
50,2
50,2
50,2
50,2
70,2
70,2
0,1
68,2
68,2
68,2
68,2
70,2
70,2
70,2
68,2
50,2
50,2
50,2
50,2
50,2
70,2
70,2
70,2
70,2
70,2
68,2
68,2
68,2
68,2
68,2
32.4,2
50,2
50,2
50,2
50,2
50,2
68,2
70,2
70,2
70,2
70,2
94.5,3
55,1
68,2
68,2
68,2
50,2
50,2
98,2
70,2
70,2
70,2
70,2
70,2
68,2
68,2
68,2
50,2
50,2
50,2
68,2
70,2
70,2
70,2
70,2
70,2
94.5,3
0,1
68,2
68,2
68,2
68,2
50,2
50,2
50,2
50,2
82,2
48,2
31.88,2
78,2
75,2
107,2
58,2
29,2
68,2
23.7,2
26,2
77.4,2
58,2
45,1
75,2
55,2
29,2
46.4,2
29,2
86.4,3
98,2
52.2,2
61.5,2
0,0
29.16,2
26.1,2
26.1,2
76,2
50.4,2
50.4,2
59.6,2
44.8,2
26.1,2
38.81,2
33.3,2
56.4,2
98,2
68,2
48,2
86,2
68,2
54.4,2
48,2
99,2
80,2
118,3
23.93,1
83.9,2
22.5,1
29,2
78,2
52.36,2
80,2
63,2
38.32,2
38.32,2
58,2
63.9,2
63.9,2
56,2
68.8,3
151,3
63,2
61,1
36.96,2
36.96,2
65.9,2
24.5,1
22.5,1
61.2,2
76,2
38,1
93,2
39,1
60,2
60,2
48,2
80.44,2
68,2
48,2
48,2
98,2
78,2
76,2
70,2
70,2
48,2
52.8,2
70,2
70,2
70,2
70,2
70,2
70,2
70,2
70,2
70,2
70,2
39,1
70,2
70,2
70,2
70,2
70,2
70,2
70,2
70,2
70,2
70,2
70,2
78,2
70,2
70,2
70,2
70,2
70,2
70,2
25.11,1
48,2
36.45,2
48,2
98,2
48,2
45,2
64,2
64,2
64,2
48,2
48,2
64,2
64,2
64,2
64,2
64,2
64,2
64,2
64,2
64,2
64,2
64,2
64,2
64,2
48,2
44.8,2
48,2
48,2
64,2
64,2
64,2
64,2
48,2
64,2
64,2
48,2
39,1
64,2
64,2
64,2
85,2
48,2
31.59,1
35.1,1
48,2
79.33,2
43,2
86.57,2
48,2
48,2
55.2,2
40.5,2
48,2
48,2
70,1
81,2
81,2
81,2
81,2
78,2
81,2
81,2
65,2
48,2
50,1
29,2
40,1
52,2
52,2
52,2
33.26,2
52,2
52,2
52,2
52,2
52,2
52,2
52,2
52,2
52,2
52,2
52,2
52,2
52,2
52,2
52,2
52,2
52,2
31.45,2
30,1
43,1
43,1
75,2
39,1
48,2
48,2
48,2
39,1
68,2
55,2
39,1
82,2
82,2
82,2
82,2
82,2
82,2
82,2
82,2
82,2
82,2
82,2
82,2
82,2
82,2
82,2
48,2
66,1
66,1
66,1
81,2
66,1
48,2
81,2
66,1
66,1
81,2
39,1
66,1
66,1
48,2
35,2
25,1
41.4,2
41.4,2
68.4,2
68.4,2
68.4,2
68.4,2
68.4,2
68.4,2
26,2
56,2
63.9,2
40,1
30,1
41.4,2
41.4,2
26.1,2
59,2
59,2
59,2
59,2
59,2
59,2
40.8,1
40.8,2
63,2
58,1
58,1
48,2
25,1
25,1
25,1
25,1
25,1
25,1
39,1
25,1
43,1
43,1
40,1
93,2
39.1,2
48,2
48,2
25,1
25,1
25,1
34.2,1
34.2,1
49.5,2
34.2,1
29,2
56,2
40.5,2
40.5,2
46.4,2
27.81,2
40,1
56,2
59.4,2
43,1
68,2
72,2
65.31,2
45,2
56,2
30,1
49.4,2
45,2
30,1
74,2
42.45,2
45,2
60.74,2
36,1
40,1
30,1
26,1
80,2
31.45,1
48,2
40.5,2
60.64,2
48,2
93,2
56,2
0,2
56,2
0,2
93,2
32,2
38,1
40.68,2
102.33,2
33.3,2
61.2,2
30,2
48,2
53,1
29,2
80,2
20,3
65.65,2
55,2
55,2
25,1
55,2
55,2
59.4,2
43,1
77.4,2
60,2
30,2
25.65,2
42.5,2
37.54,2
39,2
43.33,2
37.54,2
37.8,1
32.01,1
43.33,2
37.54,2
62.86,2
43.33,2
82.73,2
80,2
70.17,2
40,1
68,2
60,2
60,2
67.4,2
96,3
29,2
73.4,2
71.28,2
110.6,3
106.4,3
43.25,2
105,2
70.91,2
40.11,2
40.11,2
48,2
60,2
77.25,2
0,2
0,2
55.63,2
67.25,2
96.8,2
96.8,2
37,2
39.27,2
42.69,2
42.69,2
42.69,2
48,2
48,2
70.4,2
61.67,2
70.4,2
70.4,2
110.2,2
83.4,2
52.68,2
54.9,2
85.72,3
42.67,2
87.75,2
114,2
87.75,2
85.75,2
76.5,2
0,2
85,2
73,2
84,2
84,2
84,2
113.4,3
56,2
84,2
84,2
84,2
62,1
0,1
77.4,2
81,3
125,3
42.3,1
84,2
84,2
84,2
84,2
46,2
84,2
42,2
113.4,3
91,2
84,2
84,2
84,2
115,2
95,2
95,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
92,2
110,2
84,2
84,2
21,2
84,2
84,2
84,2
84,2
81,3
84,2
84,2
42,2
113.4,3
0,1
84,2
84,2
84,2
115,2
84,2
84,2
46,2
56,2
84,2
84,2
84,2
84,2
113.4,3
38,2
84,2
84,2
42,2
113.4,3
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
0,2
102.75,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
70.8,2
84,2
84,2
84,2
84,2
84,2
84,2
108.75,2
84,2
84,2
84,2
84,2
84,2
84,2
49.22,2
84,2
84,2
84,2
84,2
74,2
84,2
84,2
84,2
84,2
84,2
84,2
63,2
84,2
84,2
84,2
84,2
64,2
99.7,2
107,2
105,2
47,1
50.4,2
45.36,2
51.36,2
50.4,2
76.75,2
66.6,2
43.7,2
70.11,2
47.97,2
75,2
73.67,2
95.67,2
73.29,2
50.63,2
86,2
105,2
141,2
48,2
90,2
96,2
36,1
48,2
50.67,2
45.6,2
69.33,2
45.6,2
90.17,2
43,1
48,2
48,2
96,2
56,2
48,2
48,2
40,2
50,2
80.16,2
52,2
52,2
58,1
58,1
73,2
35.14,2
73,2
73,2
58,1
73,2
73,2
73,2
88.84,3
60.84,2
73,2
73,2
58,1
73,2
48,2
65.5,2
52,2
60,1
73,2
105.22,2
60,2
42,1
42,1
66,2
66,2
60,1
101,3
66,1
83.5,2
66,2
88,2
66,2
53.94,2
66,2
68,2
66,2
66,2
110.71,2
51.69,2
0,2
66,2
66,2
66,2
66,2
51.3,2
66,2
66,2
66,2
72,2
66,2
66,2
66,2
72,2
66,2
66,2
66,1
72,2
66,2
66,2
66,2
66,2
66,2
66,2
60,1
66,2
101,3
68,1
83.5,2
72,2
66,2
60,1
60,1
46,2
66,2
66,2
101,3
66,2
46,2
46,2
46,2
46,2
66,2
66,2
66,2
66,2
66,2
60,1
60,1
67.5,2
66,2
66,2
66,2
60,1
60,1
66,2
66,2
46,2
46,2
66,2
62,2
66,2
66,2
66,2
106.8,2
51.87,2
69.76,2
94.16,2
60,1
41.4,2
41.4,2
41.4,2
60.2,2
68.56,2
52.2,2
113,3
75.8,2
42.19,2
112.71,2
42.19,2
95,2
58,2
89,2
75,2
74.75,2
74.75,1
113,2
0,2
0,2
54.5,1
85,2
85,2
85,2
54.5,1
54.5,1
54.5,1
85,2
85,2
85,2
56,1
85,2
85,2
54.5,1
54.5,1
54.5,1
85,2
85,2
85,2
54.5,1
85,2
85,2
54.5,1
54.5,1
85,2
85,2
94,3
85,2
85,2
54.5,1
85,2
54.5,1
42.5,2
85,2
85,2
54.5,1
54.5,1
54.5,1
54.5,1
85,2
85,2
85,2
66.67,2
0,2
125,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
52.2,2
52.2,2
72,2
72,2
72,2
52.2,2
88,2
58,1
58,2
70.4,1
71.83,1
58,2
64,2
64,2
64,2
64,2
64,2
64,2
64,2
64,2
68,2
64,2
64,2
64,2
64,2
64,2
85,2
64,2
64,2
64,2
64,2
68,2
56,1
0,2
77,2
45,1
71,2
65,2
65,2
123,3
118,2
58,2
123,3
58,2
35.1,1
56,1
56,1
63.5,2
35.1,1
72,2
72,2
72,2
72,2
36,1
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
86.3,3
107,2
72,2
65,2
47.9,1
47.9,1
74.45,2
68.66,2
45.9,1
74.45,2
74.45,2
74.45,2
74.45,2
45.9,1
72.45,2
68.66,2
68.66,2
74.45,2
74.45,2
74.45,2
47.9,1
47.9,1
68.66,2
72.45,2
11.53,2
72.45,2
90,2
42,1
79,1
67.05,2
67.05,2
76.05,2
76.05,2
76.05,2
52.2,2
67.05,2
67.05,2
76.05,2
76.05,2
76.05,2
67.05,2
67.05,2
67.05,2
76.05,2
76.05,2
76.05,2
120,2
95,2
65,2
49,1
77,1
68,2
52.2,2
67.05,2
76.05,2
76.05,2
67.05,2
67.05,2
76.05,2
76.05,2
108,2
76.05,2
76.05,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
86,2
52.2,2
52.2,2
62.05,2
80,2
80,2
56,1
56,1
65,2
91,2
101,2
65,2
75,2
118,2
65,2
118,2
118,2
118,2
85,2
85,2
54.5,1
42.5,2
85,2
85,2
54.5,1
54.5,1
85,2
85,2
85,2
85,1
54.5,1
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
54.5,1
54.5,1
85,2
54.5,1
54.5,1
85,2
85,2
85,2
54.5,1
85,2
85,2
85,2
102.5,2
85,2
54.5,1
54.5,1
54.5,1
85,2
0,2
67.5,2
80.1,3
65.45,2
52.2,2
37.4,2
53.28,2
65,2
58.2,2
56.89,2
83,2
42.3,2
58,2
50.85,2
118,2
42.5,2
54.5,1
54.5,1
85,2
54.5,1
85,2
85,2
85,2
86,2
86,2
86,2
85,2
85,2
87,2
85,2
85,2
0,2
85,2
85,2
87,2
86,2
86,2
54.5,1
54.5,1
54.5,1
86,2
86,2
85,2
54.5,1
85,2
54.5,1
85,2
85,2
87,2
86,2
86,2
54.5,1
54.5,1
85,2
86,2
86,2
85,2
79,2
44.1,1
52.2,2
52.2,2
44.1,1
63,2
48.8,1
46.8,1
41.4,2
48.8,1
48.8,1
68.42,2
62.05,2
125,2
62.05,2
59,2
50,1
78.56,2
52.2,2
85,2
60.3,2
50.85,2
69.36,2
69.36,2
52.2,2
44.36,1
53.1,2
69.36,2
69.36,2
69.36,2
69.36,2
50.85,2
44.36,1
69.36,2
69.36,2
50.85,2
44.36,1
60.3,2
86.29,2
69.36,2
69.36,2
60.3,2
50.85,2
44.36,1
60.3,2
118,2
90.14,2
58.5,1
121,2
42,1
73,2
88,2
94,2
42,1
52.98,2
46.98,2
44.1,1
68,2
58.95,2
88,2
95,2
85.33,2
85.33,2
85.33,2
85.33,2
85.33,2
85.33,2
85.33,2
85.33,2
85.33,2
85.33,2
85.33,2
85.33,2
85.33,2
85.33,2
85.33,2
85.33,2
85.33,2
85.33,2
92,2
68,2
85.33,3
85.33,2
85.33,2
44.1,1
0,1
85.33,2
85.33,2
19,1
85.33,2
85.33,2
85.33,2
92,2
46,2
58,2
46,2
58,2
58,2
70,2
71,2
58,2
58,2
46,2
46,2
46,2
58,2
58,2
122,2
46,2
70,2
46,2
46,2
70,2
87,1
75,2
49.3,2
52.2,2
73,2
80,2
85,2
85.33,2
79,2
73,2
52.2,2
178,2
52.2,2
101.7,2
40.76,2
54,1
54,1
41.33,2
68,2
47,2
8,2
47,2
47,2
81,2
84,2
84,2
84,2
84,2
84,2
84,2
52.56,1
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
84,2
67.5,1
124.4,3
52.2,2
56.95,2
88,2
58,2
43.12,1
58,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
85,2
65,2
65,2
65,2
65,2
65,2
65,2
65,2
85,2
52.2,2
85,2
47,2
85,2
125,3
73.57,2
113.57,2
77,2
47,2
59,2
30,1
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
30,1
46,2
46,2
46,2
30,1
46,2
46,2
46,2
87,2
80,2
96,2
78.2,2
95,2
82.95,2
72,2
72,2
52.2,2
85.33,2
85.33,2
72,2
125.67,1
72,2
72,2
72,2
68,2
79.2,2
83.7,2
79.2,2
118,2
65,2
65,2
79.2,2
79.2,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
39.33,2
80,2
80,2
80,2
80,2
80,2
80,2
67.75,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
65,2
65,2
56,1
80,1
85,2
23,2
73,2
80,2
52.2,2
173,2
76.67,2
88.33,2
113,2
62.4,1
74.33,2
46.98,2
123,3
113,2
108.67,2
120.33,2
82.67,2
84,2
84,2
84,2
84,2
95,2
84,2
84,2
84,2
65.7,2
84,2
84,2
117,2
84,2
65.7,2
84,2
47,2
58,2
39,1
47,2
39,1
46,2
46,2
58,2
58,2
70,2
47,2
47,2
60,2
58,2
58,2
58,2
46,2
46,2
46,2
46,2
46,2
46,2
58,2
88,2
40,2
52.2,2
79.2,2
44.1,1
80,1
80,2
85,2
75,2
80,1
82.5,2
85,2
86,2
127,2
86,2
85,2
85,2
77.5,2
85,2
178,2
91,2
86,2
85,2
85,2
85,2
85,2
86,2
127,2
48.06,2
85,2
100,2
52.2,2
44.1,1
52.2,2
93.57,2
64.83,2
136,3
93.57,2
46.98,2
46.98,2
37.4,2
42.3,2
65.7,2
65.7,2
63.4,2
125,2
72,2
73,2
95,2
70.4,2
70.4,2
46.98,2
135,2
70,2
85,2
85,2
54.5,1
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
85,2
54.5,1
85,2
85,2
54.5,1
85,2
85,2
85,2
85,2
42.5,2
85,2
85,2
54.5,1
85,2
85,2
85,2
85,2
54.5,1
85,2
54.5,1
85,2
113,2
90,2
95,2
84,2
52.2,2
46.98,2
73,2
101.7,2
52.2,2
58,2
52.2,2
52.2,2
101.7,2
52.2,2
72.5,1
84.96,2
46.75,2
74.76,2
55.83,2
58,2
88,2
74.76,2
56.11,2
73,2
115.55,2
52.56,2
58,2
73.8,2
65.6,1
71.7,2
90,2
88,2
52.2,2
95,2
48.98,2
65.7,2
64,2
46.98,2
88,2
48.98,2
31.45,1
100.3,3
37.4,2
52.56,2
0,1
70,1
42,1
44.1,1
73,2
65.7,2
74.75,2
95,2
118.7,2
74.4,2
65,2
37.56,2
65.7,2
65.7,2
73,1
40.76,2
80,2
79.2,2
124.5,2
97,2
65,2
79.2,2
118,2
58,2
58,2
73,2
65.4,2
50.59,2
85,2
88,2
41.62,2
52.56,2
48.75,2
48.6,1
41.4,2
39,1
48.6,1
115,2
115,2
35.1,1
55.89,3
83.05,2
95,2
122,2
53.87,2
74.7,2
46.98,2
58.95,2
82.96,2
71,2
65,2
75,2
144,3
65,2
39.95,2
65.7,2
73,2
64.09,2
88,2
79.2,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
30,1
30,1
46,2
46,2
46,2
46,2
46,2
46,2
95,2
52.2,2
52.2,2
125,2
70.4,2
95,2
70,1
73.15,2
78.56,2
80.16,2
67,2
67,2
105,1
67,2
67,2
105,1
80,3
67,2
67,2
26,2
67,2
67,2
67,2
67,2
58,2
48,1
48,2
50,2
48,1
54,2
48,2
48,2
48,2
48,1
50,1
48,2
48,2
48,2
48,2
48,2
48,2
48,2
0,2
48,2
48,2
48,2
48,2
48,2
48,2
48,2
48,2
48,2
48,2
48,2
48,2
48,2
73,2
48,2
48,2
48,2
48,2
48,2
48,2
48,2
135,2
63.36,2
118,2
124,2
58.95,2
58.95,2
0,1
86,2
42,1
135,1
119,2
109,1
73,2
130,2
88,2
135,2
79.2,2
43.19,2
46.4,2
43.76,2
46.4,2
85,2
53.87,2
52.56,2
53.87,2
53.87,2
73,2
39.69,1
65.7,2
46.18,2
